symbol,source,headline,link,published_at,sentiment,confidence
TATAMOTORS.NS,Google News,Domestic PV volumes to grow by 5% this fiscal: Tata Motors PV CEO - Business Standard,https://news.google.com/rss/articles/CBMizAFBVV95cUxOUXU0OWNmM3RzMzY4MTZzeWNZZU5aUGFTUWRscFF3OEtuM21OaEFmcEtyVW5yeVNqREJ5V016aFljZ3ZCT1lDSU1sbXphaFhpWEpKVEoyTHBSMk12WmpZMVYwcGJ2a2VVSkxDX0VweFFBSDlSdmFRMVV4RXdLQUZBQXBCRGRXNW5PS21qdXdfaUxrZmZIRFdwWWtOMW4yYmVlcHFMS19RRktsRldaVDRhbEJjRXBrZzhmOFVkeTh6T3BBenRZejM5YXJXYXbSAdIBQVVfeXFMTmNydVpLYl8wOEdVa0NkNFRub29KY0NIQWhlUXBnYXMzWm9GN1d0UWNON1BMR25adXRfcFc5LVlzcFBWSGV2NDBXdm1La0dzaUlvWmZ4VUZ4b2JzYWdKXzd1Y3BmZTFPSmNKVzlXcTFCUVh2cTI0NDNWcm1jR1pkMEJIdFM2TUpIRWJselFhS2E2Ym51Z19EWjdtamRMYlBlczFCcW5yS1FNWEhaeG1DcUZEWEloZnh6REs5aW5HbHF2TTNUcU54LWRtd3BEdm82a3Vn?oc=5,2025-11-23 06:22:24,positive,0.7716800570487976
TATAMOTORS.NS,Google News,IndiGo set to join Sensex in December rejig as Tata Motors’ PV arm makes way - The Economic Times,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOS08zNkQyU1BfYko1Q0ZlT28yQjhxWC1TNVRlbGFyTDR1c1JUUFBueEhULTZMWURNMGxINVpqVWxaQTgtMGFlREhoSlktMmUtNnlQcTR0VWZfbUtiZDlkeFoxSjQtcDlUQlNndm1tSmhZM0RQSXM0RUQ1bVgza21fZUhuSEJIYVhvX1BQMWl1WUxXcVVHYVZKdmFQemxha1NXbGZMcHBoNzJyWElwVVNQSXhNWXcwZWcxZHhVWEFJa2w1QndVeEE2Yk9BdmphbDRPZm9seDl2UFk5SzNKaE1pRTlnTdIB6AFBVV95cUxPalJxem9rdjZuM0lNdlRIMzVobEtGQlVwYjZtT0ZfNHBHSEZiQ2U5SmJOZE9BcVhfdDBGTTdZdzhSM0VSa2ktZVVORkRNTDZEbUQtR1RLdkJrYW9ENVNrQ3N5RENNdXRQcEdhVjJXQURyaXFfUEd6amVLbXJLTE1qUzVfenpOODlkc2REZVV2WjdmSnhwNmRNSjN6NDdOOXkwakpsYjVMSVpQaVJJZXRQSm9zQzd6RlV2MjJGUVNKUUhkVjhQM0ZLcklTVnZGMUhpX0F0aHVmaV9jMk5VRFNoODRBbWg1LXJi?oc=5,2025-11-23 05:30:35,neutral,0.875908374786377
TATAMOTORS.NS,Google News,IndiGo to enter BSE Sensex in December; Tata Motors PV dropped from index list — Details here - MSN,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPSkVCTzdRbnBTUm5LZDFqTEZyOWpydDZZZmxpaks2OHU5aDNGdDhRVnVoRTlRcDBrQVhzWG8xbnhlQVZUaTUyRDZEZGZESzBrcU95c0ZrdlZ4UWpEWC0xTl9iUU5jc09zdFlrNFFNSmtLYmNBdHF1aXFSUUhlZnhWX2tNdHZVQ3V5R2djMng4VHJwMFRTczh2NkJPVUVhNjFWRUJ6cXZ3SWh1WWZMTlhsYVdqQ2Q2TW9HdFVrM0UzeVcwUTBVVVhMcmJyUWdHMTE4RTFBN2h0ZzlCdw?oc=5,2025-11-22 18:15:52,neutral,0.6026333570480347
TATAMOTORS.NS,Google News,IndiGo to enter BSE Sensex in December; Tata Motors PV dropped from index list — Details here - livemint.com,https://news.google.com/rss/articles/CBMi8gFBVV95cUxOT2NxLWhpbHNuY2pRSWFyUVl1OHhHSHZNSGswQUxTSmI2MjNZTDhyQktnX0tNMXhnZFNwb3VxUkpQdE1tZkplN1RRc280bklYaDdKTGxwakJuVi1UUzA4TUNvc0EydGZtcnJFWHF1M0VqV3UtNWRELURDQWxzVWw0ckxRZU9RUjhRTWVwYlFQMlVNSWZqTFBkbUJ1QzM0X1RRQUtfN0tDQVNMNnFjUTVTU2tPM0prRmZIYkRaUGcwN2Z2S0NPSmRBYVNZLXViRTdRVXlobW9lQ0FJRnE2ZDVJdk1UR2syUzgtdXNuUWVwdzNTQdIB9wFBVV95cUxQbGZzTkJ5cDdpTEhDcDk5MV9NZFBSNWtDd3doWTJtSXpZWGtQcUxGZHFvSHZHZDNuNklsNWlmeDN5UUltN2ZEOUU5NmhaT3V4NkdiUkljQXEteXRBVDVKRUpPV2R6ZURNeFRZTFYwb1pGemI4NVRwTGJRX2dOVl9vYk10OFdGZ0NLR28xeEstM19DaU1vbXdacDFaSTA0enJ3MEM2QllPcy1hM29EckVPenhDdTZ1LXVFLVh0c2wyVEhya1BRZkZHS0dmd2dTeU1SYTlYbFRaN3NLSFFSRHNtSXZPQTBIak9YSm5XNGtscXhlbDJBcGFR?oc=5,2025-11-22 15:47:42,neutral,0.5885923504829407
TATAMOTORS.NS,Google News,IndiGo parent to enter BSE Sensex from Dec 22; Tata Motors PV dropped - Business Standard,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPNzVEOUpvV2lTT3hiRDlXZFJ6RHB1d0dKWjVWX3JnSDV4dlpsMFoyaGZ3bHJQWS1YSk1uUjk3UVlxXzd2RXRPdlYxYmpKT3VhalJCY01CZWpQVTZvMld4bG9URjl0NUE2b3RjbERqaGVKWERqUmpvQUFYRGdHc0Ztd1hXdFFTREdub0VfZVBkMjlmbmRaSVJCYkM3ZnVsei1zbVEwc2ZhbFh5aXJJTjJTekNxMzExTUZiYU5Udi1vblB5RzVuVWFmUE5reXJ6YS1C0gHWAUFVX3lxTE53bnpFQkduVl9ONnhMdXMtaGtkYWYyZm1GdXlOQ2lsR3g4dS1DeFFIQzNRc3ZId1llYlQwS3JFeHM0c1E1d2U3RVF2b2tyMGkxb0dGSzE0ZE8wZFQ5dHJPamc1YV9BSk9PNGozQ1lLZWYtOHk2dDBCdzVTUkFQa2Jkakw2RDRLQ0pDTFlBblUwZXRnSHJEYzlRU0ExTTJIVFpnX2hXTWF6UEhhdkYzQzVGOW90UTFWQmxNS1NQTlA0UDItYWF5OG5ZaTdWeVQyaC0wdVlPQUE?oc=5,2025-11-22 14:51:03,neutral,0.9284451007843018
TATASTEEL.NS,Google News,"Quarterly Earnings Review: Tata Steel, FSN E-Commerce, Shaily Engineer Lead Market Trends in Sep 2025 - Markets Mojo",https://news.google.com/rss/articles/CBMi4gFBVV95cUxPZGJsNU55SFpBSE9JUWltdVVBbEt6SG5nS3NqLUEycHVNSHd4dDMzS0VVM3pZWG9CZjVJU291d29UVi1uZU8wNTE1STJzdUJKbEVYcWlSY3FvQlpCNjRkV0YzX2JJV0g1Wk54dXJTa2lSeXNmTHJlbC1pNlVNbGhMR0tyU0NXVVlvNmU0dkd4MHJObjQ3N2xqamdtNnBPVko0VXVkS1F5WjZ0elBSelJQZDJVVUoxcHlvVjRDemk4X0pNVTg4MUNZeUtMUGRRMmhfRnN3VWJTTmZxZVZLazZFZlR3?oc=5,2025-11-22 15:33:18,neutral,0.9156408309936523
TCS.NS,Google News,Tata Consultancy Services Sees Heavy Call Option Activity Ahead of November Expiry - Markets Mojo,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQMHBBRldLLWx0bHRxdkdyclhSUUJ1T0NYREtYSEVTNWd4cS1iSFFxU2xNS0lrMlQ0REpqVnZaMjRqemFqYlhkVWh2NHN0bXV4bjNwdUoyMnRYVDRlaE5JT0k1VU5zeFB0SEsyVnVabHVuR0hYVU8yaWpGZktwUlg1NEFMdmwxN2ZwblNSUmhRWmNteC0xTk1fcUpVdGpfUWpUUkFiamxiUUxuSWdkcVFsbFhDZEp3NWQxMmMwY0hjT2ptQ0dqdWJERjNBRW9lcTRFbkRzQWZkNDM?oc=5,2025-11-23 03:17:09,negative,0.4742746651172638
TCS.NS,Google News,US court upholds $194 mn damages against TCS in DXC trade secrets case - Business Standard,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPSzhwNWRKQ2VKZEEyUUtnLUVZZ2FOYXFRdU1OdDBRc1FINmNQbGMyOTFYdEhGTXVySndFNmdobkltNHk5S1YzM0V1RzJ6ZGNPWjNZUFE3WXMwbW1PWG9jNXBKeVpPaEJzaDd1MVVxcy1RVC1kZjQyT2dLX1pQOXFQWWF6eHhxQlpIMi1KZXRDUXp2bVNDQ1pnYk1rNTZXbE9kR09lenlDUFFvRkFWSUpEamtoZ1BLZFlz0gG-AUFVX3lxTE1fOTFQeFlpWVdXVUVhNzhKVTlsdS1JOVJXLVBBUUhZRE9qMTRZUTJmRHFBSGZkaXc0N0w0WVF3TW1LQUZfWnNhYk9BMkh1amtIZzkxUVY3b1czc2d6cS11OFpfR0NBdFNKWnV2V1hraHlnYVZFUWtfVE1DLWsxcDcyTTJUeGh0SWVCb1FVLVhONHVicjZyYjIxb2JQWlBrY1U2cFZsVHhua3d5UnplLUlFTFRKUXlpZkFPVE1FRUE?oc=5,2025-11-23 03:49:04,negative,0.9021475315093994
TCS.NS,Google News,"Dixon Technologies, LIC and 2 other stocks trading below their 5-year median PE; Do you own any? - Trade Brains",https://news.google.com/rss/articles/CBMiuAFBVV95cUxNUW81NkFwdjJSMUlJR0hUR1pVelJ1ZTNSODBQcm5KZUhkSWtMTnZGN1lCRkVrQ0Y3ZmFWUnQtdktQVGMwdEU0UDY2b1dUS3RZY1ZwVzhTc1d2bUNYaVZEZ3R5WlA1bTZpWkl4alg4MWJzWVdWVkFnRTNUQl8ydWZ4RVA3UWhnYkFMVHltSnBjWGFfcWQ4TTFuZnowc1ByM1VHd09URldnTFdLVXNZNTBiMmVTRktLanNM?oc=5,2025-11-22 17:00:00,negative,0.5098229050636292
TECHM.NS,Google News,Tech Mahindra's Market Assessment Reflects Mixed Signals Amid Financial and Technical Shifts - Markets Mojo,https://news.google.com/rss/articles/CBMi5AFBVV95cUxOb1pSOU1Sdk1UTFVQbTNiYlI1QW9TYmVHbHM4RjhEdmNDbG1lMjdHRTZ4Y3hvWFdsUEpfVE5SM1FFTngzeGkyTEptRG0taVFaNm40TDRZdV9Db3BDUmpyN2VGZ3dyemhCNWJLOWVwbDhlejJhVHgwOHRkSGg4ZU5nRFBueGNJa1MxbWF6SlJfVGpkY293dUg1TDhRd0lJallJcllFV0VIdzFoTFlwTmRkdm1ZTTBsbkxjanRBdGJzWF9Jay1PVDJBZXlPN2FaZWhCYlVfaFpfV0tFSnExSGoxTS1kdXQ?oc=5,2025-11-23 02:59:06,negative,0.9385553598403931
KOTAKBANK.NS,Google News,Kotak Mahindra Bank Announces Share Split in 1:5 Ratio - India News Network,https://news.google.com/rss/articles/CBMinAFBVV95cUxQZXpDOUZqRFJuODFZekd4V0VqbjBWMTR5aXJER3hib2NfR2Q0TElqYVY2U09JWjFzUDc4a1hsbGdzR28wQlFLcmtzdi0wMkt4Rm16WFZOWTdid3lHLXU1aURiSW5id1hJeUFjLWhGeWJ6eWdnWWpqRTVwS1ZIRXJTdXBjdzJhY1FIN0NWOWxfMVBkbkhVdDZsa2dHOVo?oc=5,2025-11-22 19:52:20,neutral,0.9069112539291382
AXISBANK.NS,Google News,Axis Bank Sees Significant Open Interest Surge Amid Narrow Trading Range - Markets Mojo,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPYlhoSnRhYzBYY3BCejZsWWxNWTR0T1NjSG00VEt0VTVNS051Z2FDRnBVcUtMSlc1cXVsYjd6TWIySFJtTWVpR0YzMUx4N2hJZmd4cjBNYVlWcnE5aEFWdGlLWnZRZHl5d2tHU0owNHcwaEdtNVctUk1BY2VuY1RGR040ZGFwem5QUXo1VDJaTzcwR2hRczgxNjg0R0laeWdhVUowWG9WbVpyejd1UWFPM3JhYk5NWUFNbU0xZXB6R2NPdw?oc=5,2025-11-23 00:30:54,positive,0.9499354362487793
AXISBANK.NS,Google News,Axis Bank Sees Notable Surge in Derivatives Open Interest Amid Market Activity - Markets Mojo,https://news.google.com/rss/articles/CBMiygFBVV95cUxQaXA4QnBiTXlzQTI4LXdpQkZQS2Y5VGxfV19lMmdGbTBGcGNIR2hocDllZEFmMGVYRXdSZnIxTEV1bjNJc2EyZTl2TTZpNDEzb204Tm9sY01RaHBySW92a2p5X2xCQ2Mzdmc5VHUwTGV2T0ZKZllLOURwenFPWUVJV0JoUWZWSTU1dUV2QXE2QzFkd29iM1VIcXE3WmlYVHRLRlVKb1BsYmVtdDFrbFljemw5TnJIU1lQaTduLUJpU1VSQXlBUVBaTkpn?oc=5,2025-11-22 16:00:34,positive,0.9500731229782104
INDUSINDBK.NS,Google News,IndusInd Bank Sees Notable Surge in Derivatives Open Interest Amid Rising Market Activity - Markets Mojo,https://news.google.com/rss/articles/CBMizAFBVV95cUxNQTJ3MkVxS0ZJNnFvb3F5bF9RMlpNSWNmX0E3NDE4MUJqSWpWdEppZVQtWlNqclp6NkFkMy1MUEpIbGxRa0lmd3BvVXNOZG5mUklza1VGZ2I5b1Q2SkdLM1RrZkFQaVQtTnpiSEpuZGFDMnBXeW5vRzk0V1RlNURSdkR1d3ZqU3B1aXZvSW9kVk1ZdFFSUGhYQlBvVFJFUjVmNDdPbVAwUzZCZTNVT1Z6ZGxQa1NEMllRbnNYZnQ3WjdqYWEzZFRKUTBMX1c?oc=5,2025-11-22 21:25:42,positive,0.9510106444358826
FEDERALBNK.NS,Google News,Federal Bank Allots Equity Shares Under Employee Stock Option Scheme - TipRanks,https://news.google.com/rss/articles/CBMivwFBVV95cUxQcmtpT3VBbk80VXdrZWt5a2xSRnM2bjhINVY3VmJfbmJNdGRZVGtvZFhqT0RZcUNwOHRuYV9vbmxLcl9fV3B1dllMWnVRMEVyTHlrb2Z6VzQxTXhwQjlEX0hJcEFVelZRYjRZdlFwTzgwS1g5YXQ5YTNTVFRRX09iMzh0S1k2SzAyc2F3QUdEOTF6UzVXN3VFaXk1MW53NkFjdkRjWWtsY0EyTVUxSmFtdnNPcDl3bGkwaTR4eVdRQQ?oc=5,2025-11-22 19:25:32,neutral,0.9514896869659424
IDFCFIRSTB.NS,Google News,IDFC First Bank and 2 other stocks in which FIIs have increased their stake in October & November - Trade Brains,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQMnc1eTlKTHdydXpXV3RfZnBvT05DMzBrMkhMWUlDTTdRbmY4TFI4UFVZNS0zc1FtREtKc0Noc29ocVhBRzZ1VEFVWEZKZ21keXlZNXVFUWF3aDBmWlNSZXc3T2RvLWlXT293RHRWSWF3Q01yVDNiRjloM0VyUENXM3BqVDduUVJqRGVXMy1GMVVaTjJHNUJ1cjRRamNtdEd0aEhRQk9iX1pzVzRjdFJJMTVINVNQWTUzdHN3?oc=5,2025-11-22 16:00:00,positive,0.7858759164810181
CANBK.NS,Google News,"CANBK News Today, Nov 23: Analyzing Canara Bank’s 50% Stock Surge - Meyka",https://news.google.com/rss/articles/CBMilAFBVV95cUxNUzd5WWs5T2NSV1hxZDJWMDZ1emFwN2xnTEc3a1M0T2h0ejdKMVRUUjg5V2tFaXkyVy1XRDRQbklGcHhWZzhiRTZBZmRLOGJOSmt4eVdQa25udHhMZW1NLWVRRVppSFdCMU1tWS1BTmllQzdxY0NFVlJpakJoVFBCQURGWFdDN3loV2Z6TWRMTXBsUDZX?oc=5,2025-11-23 04:33:50,positive,0.7190279960632324
CANBK.NS,Google News,"Canara Bank Sees 9.5 Million Shares Traded, Ranking Among Most Active Stocks Today - Markets Mojo",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQWXIxaVdGblhiTHFPZU9mOGVDS2JiM25UWnpycjVVZC1KNDhibmRrbGp1QUhxQU15dVlCamJ6a3N3eUJEV2JRRU1Qa1pvaGphdkxMWlNFOWFmeTlibTh3ZVdxZk9KMGgwU0t0US12bElrVWdLcmNQU2ZxdXMxS0lSS1djWXNGOEJaellydkxacXJNdFlTRThsbkt6OG9UNUhvdUlVTEZMcjFGTkxxTDA3WXE5bHRzNW5qM3VPa2VPTkxkak92eFM4eXZmNnl0V0t2ZXlOXw?oc=5,2025-11-23 04:26:33,positive,0.7616400718688965
CANBK.NS,Google News,"Canara Bank Stock News Today, Nov 22: Analyzing the 50% Price Surge - Meyka",https://news.google.com/rss/articles/CBMimAFBVV95cUxNeHlRWm4wM19qLWhoZ1F1Ykt3elBjTldDZEJNLWVQZkEwOFB2Y1NuWlI1S3JKc0tQLVBDN2tIc3FaWUNDOFlfU25RVUYzcWZNQU1oSkw0a1hBQkhwenBYblN2bXJ0a2hpdjFLRk4tREZ2SFBCVmJKbFpOTkJlbFVfS21xZ2w0ZzhSRTFOT1NCN3UzeU1pV2ZGSA?oc=5,2025-11-22 15:53:49,neutral,0.7725602388381958
AUBANK.NS,Google News,AU Small Finance Bank Sees Notable Surge in Derivatives Open Interest Amid Market Activity - Markets Mojo,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNUEVKUTdxT2tERTVfeXlYVEtKb1RZOGJ2VFFkdXJOSGRhRjlZdFR6TlpSSFdLRW5DM3B1LXpFLXJMcjFRVDFhb1dzSWpTMkNMWmFDRzQxajhFM21hVG5NbG1QN2hSbEhDbGw0N1BJc1kwVERFSVAxV2dUMnBMVE42ZXlZNnowWmNOeXNyOEx4a1BEMjFEbWxnUlI3anRaOEJoZWhGSHJQR29PSUJWU0NZNU93Q2h1WEZNdThPVFBqNmZRODBySlNLVWJxZm9acTctWjkzVnpwOHVfUQ?oc=5,2025-11-23 01:47:46,positive,0.9478868246078491
